Crypto,Date,Open,High,Low,Close
ETH,3/23/19,135.83,137.63,135.27,135.78
ETH,3/22/19,135.14,136.9,133.94,135.73
ETH,3/21/19,137.76,139.44,132.27,135.14
ETH,3/20/19,137.58,138.25,135.24,137.76
ETH,3/19/19,137.15,138.66,136.15,137.58
ETH,3/18/19,138.95,141.2,135.61,137.15
ETH,3/17/19,139.6,140.63,136.27,138.95
ETH,3/16/19,135.92,143.57,134.9,139.6
ETH,3/15/19,131.34,136.78,131.17,135.94
ETH,3/14/19,131.23,134.82,128.82,131.31
ETH,3/13/19,132.9,133.12,130.18,131.23
ETH,3/12/19,132.03,134.29,127.64,132.9
ETH,3/11/19,134.81,135.61,130.45,132.03
ETH,3/10/19,135.78,136.83,133.31,134.81
ETH,3/9/19,135.51,137.97,129.44,135.78
ETH,3/8/19,137.45,138.68,134.43,135.51
ETH,3/7/19,136.34,139.81,134.66,137.46
ETH,3/6/19,135.07,140.44,133.49,136.34
ETH,3/5/19,125.38,137.61,124.09,135.07
ETH,3/4/19,130.76,130.88,122.55,125.38
ETH,3/3/19,132.53,134.5,130,130.76
ETH,3/2/19,136.16,136.55,129.71,132.52
ETH,3/1/19,135.16,137.54,133.95,136.16
ETH,2/28/19,130.58,138.79,130.05,135.16
ETH,2/27/19,134.84,139.82,126.5,130.89
ETH,2/26/19,135.78,138.7,133.21,134.83
ETH,2/25/19,138.98,140.95,131.53,135.73
ETH,2/24/19,156.52,166.31,133.38,138.97
ETH,2/23/19,146.97,159.26,145.02,156.52
ETH,2/22/19,143.44,147.48,142.22,146.95
ETH,2/21/19,145.12,148.54,141.82,143.44
ETH,2/20/19,142.99,147.49,139.67,145.12
ETH,2/19/19,141.26,149.5,140.46,143.03
ETH,2/18/19,129.13,147.58,129.13,141.27
ETH,2/17/19,122.35,130.75,121.5,128.95
ETH,2/16/19,120.51,123.48,120.15,122.35
ETH,2/15/19,120.53,123.13,118.65,120.51
ETH,2/14/19,120.48,123.11,118.85,120.55
ETH,2/13/19,119.61,125.27,119.61,120.41
ETH,2/12/19,119.49,122.35,117.21,119.61
ETH,2/11/19,117.26,124.8,117.25,119.49
ETH,2/10/19,118.2,118.7,115.02,117.3
ETH,2/9/19,117.42,119.95,116.12,118.31
ETH,2/8/19,103.14,122,102.45,117.4
ETH,2/7/19,103.15,104.75,102.68,103.14
ETH,2/6/19,106,106.49,100.12,103.15
ETH,2/5/19,106.52,106.53,104.82,105.99
ETH,2/4/19,105.04,107.95,104.81,106.57
ETH,2/3/19,106.68,110.01,104.41,105.02
ETH,2/2/19,106.29,107.64,105.03,106.65
ETH,2/1/19,105.81,106.55,103.08,106.3
ETH,1/31/19,107.28,110.19,104.7,105.81
ETH,1/30/19,104.49,109.24,102.92,107.28
ETH,1/29/19,103.5,106.84,102.02,104.51
ETH,1/28/19,112.89,113.08,101,103.51
ETH,1/27/19,115.1,115.54,110.78,112.89
ETH,1/26/19,114.98,117.48,114.8,115.1
ETH,1/25/19,116.44,117,114.35,114.98
ETH,1/24/19,116.3,117.33,113.7,116.44
ETH,1/23/19,117.37,118.89,115.01,116.29
ETH,1/22/19,115.18,119.56,111,117.51
ETH,1/21/19,117.59,118.01,113.6,115.14
ETH,1/20/19,123.82,124.13,115,117.58
ETH,1/19/19,119.36,126.28,119.15,123.8
ETH,1/18/19,121.78,123.29,118.21,119.36
ETH,1/17/19,122.28,123.68,117.41,121.59
ETH,1/16/19,117.91,127.2,117.8,122.2
ETH,1/15/19,128.12,130.42,117.2,117.83
ETH,1/14/19,115.4,131.25,114.6,128.15
ETH,1/13/19,124.75,127.99,113.61,115.4
ETH,1/12/19,125.25,127,123.15,124.66
ETH,1/11/19,126.87,128.74,121.73,125.25
ETH,1/10/19,149.55,150.83,122.11,127.34
ETH,1/9/19,148.78,153.25,148.29,149.55
ETH,1/8/19,150.56,153,146.49,148.78
ETH,1/7/19,155.77,157.5,149.79,150.35
ETH,1/6/19,156.9,159.92,148.23,155.77
ETH,1/5/19,154.26,160.9,152.62,156.9
ETH,1/4/19,147.86,155.88,144.77,153.98
ETH,1/3/19,154.55,156.76,144.49,147.88
ETH,1/2/19,137.7,155.95,136.64,154.55
ETH,1/1/19,129.99,140.42,129.5,137.71
LTC,12/31/22,67.78,71.04,67.56,70.29
LTC,12/30/22,66.08,68.57,66.04,67.78
LTC,12/29/22,66.39,67.16,65.58,66.08
LTC,12/28/22,68.08,69.37,66.09,66.42
LTC,12/27/22,69.92,71.03,67.8,68.08
LTC,12/26/22,68.01,70.94,67.9,69.92
LTC,12/25/22,65.7,68.34,65.35,68.02
LTC,12/24/22,65.8,65.98,65.13,65.7
LTC,12/23/22,65.58,66.64,65.02,65.8
LTC,12/22/22,65.58,66.64,64.32,65.58
LTC,12/21/22,65.43,66.75,64.62,65.58
LTC,12/20/22,63.02,65.98,61.1,65.4
LTC,12/19/22,64.38,65.13,61.67,63.02
LTC,12/18/22,63.83,65.89,63.16,64.38
LTC,12/17/22,67.72,67.89,62.79,63.9
LTC,12/16/22,72.66,73.53,66.8,67.72
LTC,12/15/22,75.52,75.61,72.11,72.63
LTC,12/14/22,77.68,79.06,74.39,75.52
LTC,12/13/22,76.35,79.8,74.43,77.68
LTC,12/12/22,77.35,77.52,73.59,76.43
LTC,12/11/22,76.35,78.38,76.15,77.37
LTC,12/10/22,76.21,77.36,75.8,76.36
LTC,12/9/22,77.62,78.73,75.88,76.23
LTC,12/8/22,76.86,77.69,74.65,77.51
LTC,12/7/22,78.76,80.33,75.9,76.86
LTC,12/6/22,80.03,81.68,77.75,78.78
LTC,12/5/22,76.75,84.56,76.68,80.03
LTC,12/4/22,76.12,77.24,75.56,76.75
LTC,12/3/22,77.32,78.07,75.71,76.11
LTC,12/2/22,77.88,78.43,75.5,77.35
LTC,12/1/22,78.48,80.43,76.38,77.88
LTC,11/30/22,76.77,80.6,75.59,78.48
LTC,11/29/22,73.23,77.75,72.7,76.6
LTC,11/28/22,75.81,76.2,70.59,73.23
LTC,11/27/22,76.75,79.12,74.64,75.81
LTC,11/26/22,74.63,79.51,73.38,76.75
LTC,11/25/22,77.69,79.18,73.86,74.63
LTC,11/24/22,78.44,79.71,75.4,77.69
LTC,11/23/22,68.99,83.34,68.99,78.44
LTC,11/22/22,60.27,70.86,60.22,69.09
LTC,11/21/22,60.79,63.31,59.34,60.28
LTC,11/20/22,63.45,64.69,60.69,60.79
LTC,11/19/22,62.82,64.37,61.29,63.45
LTC,11/18/22,62.16,63.75,61.5,62.75
LTC,11/17/22,57.07,63.21,56.79,62.17
LTC,11/16/22,57.8,60.04,56.66,57.06
LTC,11/15/22,55.33,59.46,55.29,57.8
LTC,11/14/22,56.91,59.03,53.4,55.33
LTC,11/13/22,60.34,60.4,56.25,56.92
LTC,11/12/22,60.15,61.56,58.19,60.34
LTC,11/11/22,59.49,63.98,58.65,60.15
LTC,11/10/22,49.25,60.81,48.67,59.53
LTC,11/9/22,57.17,59.66,47.57,49.15
LTC,11/8/22,68.75,68.75,54.26,57.4
LTC,11/7/22,69.38,72.89,67.6,68.75
LTC,11/6/22,70.24,70.79,68.21,69.38
LTC,11/5/22,68.07,71.75,67.14,70.24
LTC,11/4/22,62.01,70.04,61.57,68.09
LTC,11/3/22,59.13,64.65,59.02,62.01
LTC,11/2/22,55.08,62.4,54.69,59.13
LTC,11/1/22,54.92,55.87,54.51,55.08
LTC,10/31/22,55.81,56.36,54.06,54.92
LTC,10/30/22,56.85,57.47,55.23,55.81
LTC,10/29/22,55.19,57.52,54.72,56.85
LTC,10/28/22,55.09,55.52,53.58,55.19
LTC,10/27/22,56.09,56.7,54.59,55.09
LTC,10/26/22,56.03,57.56,55.56,56.09
LTC,10/25/22,52.65,56.81,52.32,56.03
LTC,10/24/22,53.17,54.22,52.15,52.65
LTC,10/23/22,52.47,53.42,51.87,53.17
LTC,10/22/22,51.59,52.48,51.41,52.48
LTC,10/21/22,51.06,51.82,49.6,51.59
LTC,10/20/22,51.56,52.08,50.59,51.06
LTC,10/19/22,51.78,52,51.08,51.56
LTC,10/18/22,51.72,52.2,50.78,51.73
LTC,10/17/22,51.45,52.14,50.91,51.72
LTC,10/16/22,50.82,51.76,50.29,51.45
LTC,10/15/22,51.34,51.65,50.62,50.82
LTC,10/14/22,51.49,52.65,50.91,51.35
LTC,10/13/22,52.2,52.49,48.45,51.51
LTC,10/12/22,51.99,52.93,51.58,52.2
LTC,10/11/22,53.24,53.31,51.32,51.99
LTC,10/10/22,53.64,54.44,52.66,53.24
LTC,10/9/22,52.97,53.8,52.47,53.64
LTC,10/8/22,52.92,53.52,52.75,52.97
LTC,10/7/22,53.87,53.87,52.34,52.9
LTC,10/6/22,54.22,55.06,53.71,53.87
LTC,10/5/22,55.52,55.61,53.36,54.22
LTC,10/4/22,53.9,55.7,53.61,55.52
LTC,10/3/22,52.64,53.97,51.53,53.9
LTC,10/2/22,52.7,53.42,52.1,52.64
LTC,10/1/22,53.43,53.78,52.54,52.7
LTC,9/30/22,53.85,55.1,53.1,53.43
LTC,9/29/22,53.47,54.06,52.33,53.85
LTC,9/28/22,52.51,53.79,51.12,53.49
LTC,9/27/22,53.08,55.44,51.82,52.51
LTC,9/26/22,53.53,53.63,51.95,53.08
LTC,9/25/22,55.12,55.13,53.07,53.51
LTC,9/24/22,54.12,55.88,53.98,55.12
LTC,9/23/22,53.2,54.7,51.45,54.11
LTC,9/22/22,52.98,54.03,50.28,53.2
LTC,9/21/22,52.33,55.46,50.98,52.98
LTC,9/20/22,52.26,53.89,50.94,52.34
LTC,9/19/22,56.22,56.26,50.25,52.26
LTC,9/18/22,58.24,58.27,55.63,56.22
LTC,9/17/22,55.92,58.37,55.56,58.24
LTC,9/16/22,57.09,57.09,54.7,55.92
LTC,9/15/22,59.56,60.77,56.33,57.09
LTC,9/14/22,59.33,61.03,58.27,59.56
LTC,9/13/22,61.41,67.36,59,59.33
LTC,9/12/22,62.79,63.2,60.15,61.41
LTC,9/11/22,63.6,64.37,61.89,62.79
LTC,9/10/22,60.87,64.67,60.43,63.6
LTC,9/9/22,58.33,61.84,57.75,60.87
LTC,9/8/22,57.01,58.65,56.12,58.33
LTC,9/7/22,54.98,57.25,52.98,57.01
LTC,9/6/22,60.23,62.68,54.23,54.95
LTC,9/5/22,60.22,61.52,59.36,60.23
LTC,9/4/22,61.2,61.29,58.67,60.22
LTC,9/3/22,61.65,62.2,59.65,61.2
LTC,9/2/22,57.4,62.29,56.55,61.61
LTC,9/1/22,54.73,57.46,53.25,57.4
LTC,8/31/22,53.69,55.24,52.83,54.73
LTC,8/30/22,55.41,56.19,51.9,53.65
LTC,8/29/22,55.08,56.69,52.56,55.41
LTC,8/28/22,52.91,55.87,52.49,55.08
LTC,8/27/22,54.05,54.29,51.7,52.91
LTC,8/26/22,57.2,58.22,53.17,54.05
LTC,8/25/22,57.32,57.49,55.91,57.2
LTC,8/24/22,57.06,57.61,55.61,57.35
LTC,8/23/22,56.59,57.71,53.97,57.02
LTC,8/22/22,55.43,57.36,52.35,56.59
LTC,8/21/22,52.8,55.91,52.8,55.46
LTC,8/20/22,55.39,55.6,52.74,52.94
LTC,8/19/22,61.19,61.45,54.14,55.39
LTC,8/18/22,60.9,61.65,60.01,61.19
LTC,8/17/22,61.46,64.65,59.75,60.9
LTC,8/16/22,60.79,61.7,59.74,61.46
LTC,8/15/22,63.43,65.3,60.29,60.79
LTC,8/14/22,63.83,65.78,62.9,63.43
LTC,8/13/22,62.56,65.71,61.91,63.83
LTC,8/12/22,62.7,62.72,60.71,62.56
LTC,8/11/22,61.58,63.55,61.38,62.7
LTC,8/10/22,59.2,62.29,57.61,61.58
LTC,8/9/22,63.5,63.5,58.33,59.25
LTC,8/8/22,61.81,64.17,60.84,63.5
LTC,8/7/22,61.54,61.91,59.92,61.81
LTC,8/6/22,61.32,62.53,60.53,61.51
LTC,8/5/22,59.33,62.3,58.91,61.32
LTC,8/4/22,59.46,60.53,57.38,59.33
LTC,8/3/22,58.71,60.13,56.76,59.46
LTC,8/2/22,59,59.81,56.69,58.68
LTC,8/1/22,62.2,62.57,58.31,58.86
LTC,7/31/22,61.77,62.95,59.98,62.2
LTC,7/30/22,61.61,63.99,60.5,61.77
LTC,7/29/22,63.35,64.54,59.86,61.66
LTC,7/28/22,58.45,64.28,58.12,63.35
LTC,7/27/22,52.73,58.92,52.59,58.45
LTC,7/26/22,56.34,56.36,52.03,52.73
LTC,7/25/22,59.41,59.73,54.91,56.34
LTC,7/24/22,55.79,59.66,55.68,59.41
LTC,7/23/22,55.75,57.19,54.49,55.79
LTC,7/22/22,58.16,59.17,55.55,55.69
LTC,7/21/22,57.08,58.62,55.26,58.16
LTC,7/20/22,58.31,61.68,56.5,57.13
LTC,7/19/22,56.59,59.51,55.89,58.31
LTC,7/18/22,55.8,59.2,55.31,56.59
LTC,7/17/22,54.27,56.29,54.27,55.8
LTC,7/16/22,52.16,54.77,51.13,54.27
LTC,7/15/22,51.04,52.68,50.62,52.08
LTC,7/14/22,48.34,51.6,47.9,51.04
LTC,7/13/22,47.71,49.36,46.44,48.34
LTC,7/12/22,50.43,50.52,47.32,47.71
LTC,7/11/22,51.57,53.07,50.12,50.43
LTC,7/10/22,53.34,54.96,50.75,51.57
LTC,7/9/22,52.01,53.71,51.13,53.34
LTC,7/8/22,51.82,53.94,50.8,52.01
LTC,7/7/22,50.31,52.08,49.77,51.81
LTC,7/6/22,50.68,50.98,48.94,50.32
LTC,7/5/22,51.25,52.38,47.96,50.68
LTC,7/4/22,51.07,51.96,49.7,51.25
LTC,7/3/22,50.47,51.23,49.16,51.07
LTC,7/2/22,51.55,51.67,49.74,50.47
LTC,7/1/22,51.02,56.09,50.06,51.55
LTC,6/30/22,53.43,54.02,50.15,51.02
LTC,6/29/22,53.23,54.3,51.34,53.43
LTC,6/28/22,55.94,56.92,52.91,53.23
LTC,6/27/22,58.78,58.78,54.83,55.94
LTC,6/26/22,58.81,60.39,57.5,58.78
LTC,6/25/22,55.46,59.32,54.66,58.81
LTC,6/24/22,55.67,57.27,54.56,55.29
LTC,6/23/22,51.56,56.09,51.55,55.67
LTC,6/22/22,53.3,54.59,50.53,51.59
LTC,6/21/22,52.78,55.63,51.51,53.3
LTC,6/20/22,55.13,55.34,51.34,52.78
LTC,6/19/22,42.39,56.14,42.39,55.1
LTC,6/18/22,47.11,48.33,41.54,42.35
LTC,6/17/22,45.71,47.66,44.05,47.11
LTC,6/16/22,48.62,51.12,44.45,45.71
LTC,6/15/22,45.03,49.35,41.64,48.64
LTC,6/14/22,44.06,45.87,40.38,45.03
LTC,6/13/22,49.91,50.3,41.2,44.14
LTC,6/12/22,52.03,53.24,48.68,50.04
LTC,6/11/22,56.91,57.75,51.67,52.03
LTC,6/10/22,60.09,60.33,55.73,56.86
LTC,6/9/22,61.97,62.35,59.35,60.09
LTC,6/8/22,65.01,65.29,61.25,61.99
LTC,6/7/22,64,65.41,60.22,65
LTC,6/6/22,63.44,66.4,62.92,64
LTC,6/5/22,63.26,64.25,61.69,63.44
LTC,6/4/22,62.16,63.43,61.39,63.26
LTC,6/3/22,63.82,64.79,61.35,62.16
LTC,6/2/22,62.73,64.2,62.08,63.87
LTC,6/1/22,68.35,70.5,61.84,62.66
LTC,5/31/22,68.07,69.68,66.68,68.35
LTC,5/30/22,62.96,68.14,62.87,67.92
LTC,5/29/22,63.07,64.33,61.82,62.88
LTC,5/28/22,61.88,63.88,61.07,63.07
LTC,5/27/22,64.14,64.68,60.92,62.1
LTC,5/26/22,68.6,68.78,60.6,64.17
LTC,5/25/22,70.26,71.51,67.92,68.6
LTC,5/24/22,69.56,70.81,67.06,70.26
LTC,5/23/22,70.76,73.86,68.64,69.44
LTC,5/22/22,69.58,72.36,69.31,70.76
LTC,5/21/22,68.45,70.51,67.95,69.58
LTC,5/20/22,71.07,73.11,66.77,68.45
LTC,5/19/22,67.72,72.5,64.66,71.07
LTC,5/18/22,71.5,74.16,66.26,67.72
LTC,5/17/22,67.99,73.72,66.88,71.6
LTC,5/16/22,70.55,71.68,64.92,67.87
LTC,5/15/22,66.33,70.82,65.92,70.44
LTC,5/14/22,68.45,70.3,64.12,66.33
LTC,5/13/22,63.22,73.02,61.42,68.49
LTC,5/12/22,65.74,69.4,52.16,63.33
LTC,5/11/22,79.18,82.71,65.58,65.73
LTC,5/10/22,80.48,85.02,73.47,79.18
LTC,5/9/22,95.06,95.44,77.81,80.77
LTC,5/8/22,96.06,96.3,91.58,95.06
LTC,5/7/22,96.07,97.31,95.22,96.06
LTC,5/6/22,96.96,98.36,93.16,96.15
LTC,5/5/22,106.53,106.84,94.89,96.96
LTC,5/4/22,98.48,107.05,97.79,106.53
LTC,5/3/22,100.2,101.8,97.52,98.04
LTC,5/2/22,99,101.23,98.34,100.2
LTC,5/1/22,99.28,99.92,94.2,98.88
LTC,4/30/22,99.79,101.52,98.88,99.28
LTC,4/29/22,103.91,104.32,98.52,99.79
LTC,4/28/22,100.13,104.28,99.77,103.94
LTC,4/27/22,99.14,101.84,96.43,100.13
LTC,4/26/22,104.19,105.41,98.49,99.14
LTC,4/25/22,104.85,105.61,98.6,104.19
LTC,4/24/22,106.31,106.58,103.78,104.85
LTC,4/23/22,106.08,107.21,104.98,106.31
LTC,4/22/22,107.25,108.59,105.5,106.08
LTC,4/21/22,112.58,114.41,107.37,107.49
LTC,4/20/22,113.32,114.15,110.82,112.58
LTC,4/19/22,110.22,113.72,110.13,113.28
LTC,4/18/22,111.06,111.89,105.37,110.22
LTC,4/17/22,110.86,115.09,110.75,111.06
LTC,4/16/22,111.12,113.95,110.22,110.92
LTC,4/15/22,106.94,112.74,106.94,111.12
LTC,4/14/22,110.11,112.22,106.05,106.82
LTC,4/13/22,103.46,110.47,103.38,110.11
LTC,4/12/22,104.05,105.73,101.82,103.43
LTC,4/11/22,114.3,114.38,103.1,103.96
LTC,4/10/22,111.72,114.43,111.3,114.3
LTC,4/9/22,113.27,113.46,109.89,111.65
LTC,4/8/22,113.97,115.23,111.03,113.29
LTC,4/7/22,114.55,114.9,110.26,113.97
LTC,4/6/22,124.36,124.96,112.97,114.55
LTC,4/5/22,124.1,127.2,123.27,124.14
LTC,4/4/22,126.95,129.52,121.37,124.09
LTC,4/3/22,125.3,128.12,123.82,126.77
LTC,4/2/22,125.29,128.28,124.14,125.3
LTC,4/1/22,124.87,126.33,119.26,125.32
LTC,3/31/22,132.01,132.83,121.76,124.87
LTC,3/30/22,128.9,134.05,126.31,131.91
LTC,3/29/22,131.35,132,127.1,128.9
LTC,3/28/22,127.24,132.54,127.01,131.35
LTC,3/27/22,125.02,127.59,123.47,127.1
LTC,3/26/22,124.31,125.51,122.08,125.01
LTC,3/25/22,126.34,127.72,121.79,124.31
LTC,3/24/22,121.86,126.39,120.33,126.31
LTC,3/23/22,121.53,124.41,118.75,121.86
LTC,3/22/22,116.18,123.66,115.53,121.53
LTC,3/21/22,114.94,116.67,113.27,116.26
LTC,3/20/22,113.91,118.25,111.47,114.94
LTC,3/19/22,112.16,114.72,111.55,113.91
LTC,3/18/22,110.47,113,107.93,112.3
LTC,3/17/22,110.03,111.57,108.75,110.47
LTC,3/16/22,107.41,111.72,105.75,110.03
LTC,3/15/22,102.57,108.54,102.57,107.39
LTC,3/14/22,104.26,105.48,101.04,102.57
LTC,3/13/22,105.77,107.26,103.72,104.19
LTC,3/12/22,104.6,108.06,104.32,105.77
LTC,3/11/22,102.56,106.91,99.91,104.6
LTC,3/10/22,106.73,107.14,99.9,102.56
LTC,3/9/22,99.42,109.31,99.33,106.73
LTC,3/8/22,98.09,101.75,97.88,99.42
LTC,3/7/22,104.11,104.47,96.4,98.09
LTC,3/6/22,104.75,105.7,101.43,104.18
LTC,3/5/22,101.42,105.3,99.01,104.75
LTC,3/4/22,110.61,112.65,100.94,101.42
LTC,3/3/22,111.23,112.91,108.32,110.23
LTC,3/2/22,111.52,114.58,109.44,110.98
LTC,3/1/22,110.68,115.85,110.19,111.87
LTC,2/28/22,102.68,110.59,101.4,110.58
LTC,2/27/22,109.09,109.09,101.31,102.96
LTC,2/26/22,108.37,114.41,106.66,109.09
LTC,2/25/22,105.06,108.46,101.75,108.22
LTC,2/24/22,107.21,107.45,91.84,105.36
LTC,2/23/22,105.9,111.41,105.67,107.21
LTC,2/22/22,105.15,107.58,100.36,105.9
LTC,2/21/22,109.98,114.61,105.37,105.37
LTC,2/20/22,114.9,115.79,108.63,109.98
LTC,2/19/22,115.21,117.15,113.24,114.9
LTC,2/18/22,117.3,122.56,114.88,115.32
LTC,2/17/22,128.62,129.2,115.06,117.3
LTC,2/16/22,129.27,132.52,125.61,128.62
LTC,2/15/22,123.54,132.44,123.54,129.27
LTC,2/14/22,126.31,126.87,121.54,123.54
LTC,2/13/22,124.38,128.79,123.55,126.31
LTC,2/12/22,126.53,127.65,121.12,124.38
LTC,2/11/22,136.37,137.23,125.76,126.53
LTC,2/10/22,139.63,143.81,134.55,136.24
LTC,2/9/22,133.44,140.96,132.3,139.65
LTC,2/8/22,136.86,142.97,130.59,133.44
LTC,2/7/22,124.83,139.75,124.05,136.64
LTC,2/6/22,122.52,127.9,120.96,124.84
LTC,2/5/22,119.19,123.8,118.49,122.52
LTC,2/4/22,109.33,119.46,108.83,119.28
LTC,2/3/22,108.52,109.69,105.51,109.33
LTC,2/2/22,115.26,116.9,107.39,108.34
LTC,2/1/22,109.1,115.79,108.36,114.86
LTC,1/31/22,108.15,111.25,104.43,109.1
LTC,1/30/22,111.37,112.17,107.49,108.15
LTC,1/29/22,109.08,112.12,107.81,111.38
LTC,1/28/22,105.06,109.97,104.47,109.13
LTC,1/27/22,105.05,109.86,103.01,105.06
LTC,1/26/22,106.91,116.49,105.04,105.04
LTC,1/25/22,109.94,110.23,105.35,106.91
LTC,1/24/22,108.02,112.66,97.87,109.92
LTC,1/23/22,110.08,111.88,105.64,108.06
LTC,1/22/22,114.84,116.9,96.99,110.16
LTC,1/21/22,133.35,134.1,110.16,114.32
LTC,1/20/22,137.2,142.78,133.96,133.96
LTC,1/19/22,142.45,143.69,133.35,137.2
LTC,1/18/22,147.34,153.28,138.84,142.45
LTC,1/17/22,146.52,153.81,144.34,147.5
LTC,1/16/22,148,149,143.5,146.52
LTC,1/15/22,145.01,150.47,144.06,148
LTC,1/14/22,136.6,146.29,136.04,145.14
LTC,1/13/22,140.54,142.27,134.76,136.6
LTC,1/12/22,131.14,142.05,130.99,140.62
LTC,1/11/22,126.68,133.52,125.8,131.14
LTC,1/10/22,132.02,132.39,121.25,126.68
LTC,1/9/22,129.73,132.55,128.04,132.02
LTC,1/8/22,132.48,134.63,125.36,129.85
LTC,1/7/22,136.39,136.95,126.42,132.51
LTC,1/6/22,136.29,137.98,130,136.56
LTC,1/5/22,147.6,149.76,136.05,136.43
LTC,1/4/22,147.33,151.48,145.75,147.64
LTC,1/3/22,150.5,151.75,146.16,147.43
LTC,1/2/22,149.95,153.17,148.02,150.5
LTC,1/1/22,146.15,150.83,145.91,149.95
LTC,5/31/23,92.04,92.68,87.98,89.64
LTC,5/30/23,91.41,93.25,90.56,92.04
LTC,5/29/23,90.31,92.28,90.24,91.4
LTC,5/28/23,88.7,90.53,88.29,90.31
LTC,5/27/23,87.81,88.75,86.95,88.69
LTC,5/26/23,85.4,88.25,85.27,87.81
LTC,5/25/23,85.72,86.23,83.1,85.41
LTC,5/24/23,90.83,91.86,84.74,85.7
LTC,5/23/23,90.95,93.02,90.46,90.83
LTC,5/22/23,91.69,92.74,89.87,90.96
LTC,5/21/23,91.99,93.35,91.29,91.8
LTC,5/20/23,91.47,92.78,90.69,91.99
LTC,5/19/23,90.56,93.26,90.26,91.44
LTC,5/18/23,94.38,94.57,89.26,90.56
LTC,5/17/23,89.5,94.99,89.25,94.38
LTC,5/16/23,87.73,90.43,86.25,89.5
LTC,5/15/23,82.65,88.5,82.38,87.7
LTC,5/14/23,80.7,84.03,79.79,82.65
LTC,5/13/23,79.6,81.03,79.6,80.68
LTC,5/12/23,80.06,81.43,77.43,79.6
LTC,5/11/23,81.88,81.96,78.64,80.06
LTC,5/10/23,79.54,82,77.28,81.75
LTC,5/9/23,77,79.92,76.83,79.54
LTC,5/8/23,84.28,85.29,75.41,77.01
LTC,5/7/23,83.82,84.49,83.11,84.28
LTC,5/6/23,88.73,89.43,81.21,83.82
LTC,5/5/23,88.06,89.7,86.32,88.73
LTC,5/4/23,87.05,89.81,87.05,88.06
LTC,5/3/23,88.12,88.62,85.54,87.05
LTC,5/2/23,86.18,89.07,86,88.12
LTC,5/1/23,88.53,88.95,85.21,86.18
LTC,4/30/23,90.76,91.42,87.93,88.53
LTC,4/29/23,89.63,91.61,89.38,90.76
LTC,4/28/23,89.85,90.45,87.79,89.63
LTC,4/27/23,88.12,90.7,86.97,89.8
LTC,4/26/23,91.36,93.96,84.69,87.95
LTC,4/25/23,88.15,91.71,87.3,91.36
LTC,4/24/23,86.14,88.92,85.76,88.07
LTC,4/23/23,86.93,87.13,84.55,86.14
LTC,4/22/23,84.63,87.12,84.61,86.99
LTC,4/21/23,88.29,91.01,84.78,84.78
LTC,4/20/23,93.3,93.42,87.2,88.29
LTC,4/19/23,101.34,101.94,92.64,93.3
LTC,4/18/23,98.44,103.03,97.74,101.34
LTC,4/17/23,101.2,101.71,97.44,98.44
LTC,4/16/23,96.27,102.16,95.3,101.2
LTC,4/15/23,96.48,96.97,94.91,96.27
LTC,4/14/23,94.19,99.25,93.4,96.49
LTC,4/13/23,91.96,94.6,91.74,94.25
LTC,4/12/23,94.72,94.76,90.98,91.96
LTC,4/11/23,92.65,97,92.63,94.72
LTC,4/10/23,90.14,93.37,89.97,92.59
LTC,4/9/23,89.99,90.93,89.24,90.14
LTC,4/8/23,90.07,91.47,89.33,89.99
LTC,4/7/23,90.71,91.55,89.15,90.07
LTC,4/6/23,92.32,92.7,89.86,90.71
LTC,4/5/23,93.21,95,91.2,92.32
LTC,4/4/23,91.17,94.01,90.03,93.21
LTC,4/3/23,91.49,95.81,90.47,91.62
LTC,4/2/23,92.25,94.56,90.54,91.48
LTC,4/1/23,89.61,94.22,89.36,92.25
LTC,3/31/23,89.42,90.22,87.53,89.54
LTC,3/30/23,92.08,93.23,86.86,89.42
LTC,3/29/23,88.35,92.9,88.29,92.08
LTC,3/28/23,88.83,89.53,85.62,88.31
LTC,3/27/23,92.86,94.4,87.97,88.9
LTC,3/26/23,90.6,94.77,90.6,92.86
LTC,3/25/23,90.76,94.12,89.37,90.51
LTC,3/24/23,93.11,95.89,89.15,90.67
LTC,3/23/23,86.15,94.67,85.74,93.17
LTC,3/22/23,81.93,86.7,79.5,86.59
LTC,3/21/23,80.51,83.63,76.88,81.92
LTC,3/20/23,84.33,85.5,78.86,80.51
LTC,3/19/23,84.82,86.51,82.36,84.37
LTC,3/18/23,82.87,88.01,82.51,84.84
LTC,3/17/23,77.83,84.97,77.83,82.87
LTC,3/16/23,76.25,80,75.71,77.83
LTC,3/15/23,83.71,85.78,75.39,76.25
LTC,3/14/23,81.54,88.41,79.48,83.81
LTC,3/13/23,73.62,83.46,72.72,81.54
LTC,3/12/23,69.05,73.93,67.84,73.93
LTC,3/11/23,71.48,74.55,65.28,69.05
LTC,3/10/23,75.29,76.78,67.96,71.48
LTC,3/9/23,83.29,84.9,75.16,75.48
LTC,3/8/23,85.52,86.66,82.7,83.3
LTC,3/7/23,87.65,88.91,84.13,85.52
LTC,3/6/23,90.26,90.61,86.61,87.69
LTC,3/5/23,88.11,91.74,87.54,90.26
LTC,3/4/23,89.63,90.79,87.74,88.11
LTC,3/3/23,95.06,95.53,86.29,89.63
LTC,3/2/23,97.52,98.26,93.96,95.09
LTC,3/1/23,93.53,98.24,93.36,97.52
